"filename", "language", "JSON", "JavaScript", "XML", "Swift", "TypeScript", "JSON with Comments", "Properties", "C++", "Project.pbxproj", "comment", "blank", "total"
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/FilledButton/FilledButton.swift", "Swift", 0, 0, 0, 40, 0, 0, 0, 0, 0, 7, 12, 59
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/LeaveTypeListView/LeaveTypeListItemCell.swift", "Swift", 0, 0, 0, 5, 0, 0, 0, 0, 0, 6, 5, 16
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/LeaveTypeListView/LeaveTypeListItemCell.xib", "XML", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 1, 84
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/LeaveTypeListView/LeaveTypeListView.swift", "Swift", 0, 0, 0, 54, 0, 0, 0, 0, 0, 13, 19, 86
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/LeaveTypeListView/LeaveTypeListView.xib", "XML", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 1, 48
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/ManagerSelectionCell/ManagerSelectionCell.swift", "Swift", 0, 0, 0, 24, 0, 0, 0, 0, 0, 7, 8, 39
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/ManagerSelectionCell/ManagerSelectionCell.xib", "XML", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 1, 108
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/MyLeaveRequestListView/MyLeaveRequestListCell.swift", "Swift", 0, 0, 0, 16, 0, 0, 0, 0, 0, 6, 6, 28
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/MyLeaveRequestListView/MyLeaveRequestListCell.xib", "XML", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 1, 131
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/MyLeaveRequestListView/MyLeaveRequestListView.swift", "Swift", 0, 0, 0, 55, 0, 0, 0, 0, 0, 6, 23, 84
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/MyLeaveRequestListView/MyLeaveRequestListView.xib", "XML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/NavBarView/NavBarView.swift", "Swift", 0, 0, 0, 13, 0, 0, 0, 0, 0, 6, 7, 26
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/NavBarView/NavBarView.xib", "XML", 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 1, 104
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/NotificationCell/NotificationCell.swift", "Swift", 0, 0, 0, 35, 0, 0, 0, 0, 0, 7, 10, 52
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/NotificationCell/NotificationCell.xib", "XML", 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 1, 134
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/OvertimeHistoryView/OvertimeHistoryItemCell.swift", "Swift", 0, 0, 0, 17, 0, 0, 0, 0, 0, 6, 6, 29
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/OvertimeHistoryView/OvertimeHistoryItemCell.xib", "XML", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 1, 101
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/OvertimeHistoryView/OvertimeHistoryView.swift", "Swift", 0, 0, 0, 44, 0, 0, 0, 0, 0, 6, 15, 65
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/OvertimeHistoryView/OvertimeHistoryView.xib", "XML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/OvertimeStatusView/OvertimeStatusView.swift", "Swift", 0, 0, 0, 18, 0, 0, 0, 0, 0, 6, 7, 31
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/OvertimeStatusView/OvertimeStatusView.xib", "XML", 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 1, 149
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/SelectBox/SelectBox.swift", "Swift", 0, 0, 0, 69, 0, 0, 0, 0, 0, 22, 18, 109
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/SelectBox/SelectBox.xib", "XML", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 1, 146
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/SelectionCell/SelectionCell.swift", "Swift", 0, 0, 0, 20, 0, 0, 0, 0, 0, 7, 10, 37
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/SelectionCell/SelectionCell.xib", "XML", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 1, 67
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TableTitleHeader/TableTitleHeader.swift", "Swift", 0, 0, 0, 7, 0, 0, 0, 0, 0, 6, 5, 18
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TableTitleHeader/TableTitleHeader.xib", "XML", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 1, 49
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TeamCell/TeamCell.swift", "Swift", 0, 0, 0, 33, 0, 0, 0, 0, 0, 6, 7, 46
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TeamCell/TeamCell.xib", "XML", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 1, 94
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TeamListView/TeamListView.swift", "Swift", 0, 0, 0, 27, 0, 0, 0, 0, 0, 6, 11, 44
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TeamListView/TeamListView.xib", "XML", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TextBox/TextBox.swift", "Swift", 0, 0, 0, 33, 0, 0, 0, 0, 0, 10, 9, 52
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TextBox/TextBox.xib", "XML", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 1, 96
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TextField/TextField.swift", "Swift", 0, 0, 0, 79, 0, 0, 0, 0, 0, 10, 20, 109
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TextField/TextField.xib", "XML", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 1, 133
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TitleView/TitleView.swift", "Swift", 0, 0, 0, 13, 0, 0, 0, 0, 0, 6, 7, 26
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/view/TitleView/TitleView.xib", "XML", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 45
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/DateVM.swift", "Swift", 0, 0, 0, 27, 0, 0, 0, 0, 0, 8, 12, 47
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/ManagerVM.swift", "Swift", 0, 0, 0, 47, 0, 0, 0, 0, 0, 13, 16, 76
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/NotificationVM.swift", "Swift", 0, 0, 0, 27, 0, 0, 0, 0, 0, 6, 13, 46
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/OptionsVM.swift", "Swift", 0, 0, 0, 28, 0, 0, 0, 0, 0, 8, 11, 47
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/TeamVM.swift", "Swift", 0, 0, 0, 16, 0, 0, 0, 0, 0, 6, 8, 30
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/UserVM.swift", "Swift", 0, 0, 0, 19, 0, 0, 0, 0, 0, 7, 8, 34
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/attendance/AttendanceRequestDetailVM.swift", "Swift", 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 10, 31
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/attendance/AttendanceVM.swift", "Swift", 0, 0, 0, 32, 0, 0, 0, 0, 0, 6, 13, 51
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/attendance/RequestAttendanceVM.swift", "Swift", 0, 0, 0, 35, 0, 0, 0, 0, 0, 6, 8, 49
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/attendance/RespondAttendanceVM.swift", "Swift", 0, 0, 0, 26, 0, 0, 0, 0, 0, 7, 10, 43
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/leave/LeaveRequestDetailVM.swift", "Swift", 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 8, 29
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/leave/LeaveVM.swift", "Swift", 0, 0, 0, 34, 0, 0, 0, 0, 0, 6, 12, 52
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/leave/RequestLeaveVM.swift", "Swift", 0, 0, 0, 36, 0, 0, 0, 0, 0, 12, 12, 60
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/leave/RespondLeaveVM.swift", "Swift", 0, 0, 0, 26, 0, 0, 0, 0, 0, 15, 11, 52
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/overtime/MyOTRequestsVM.swift", "Swift", 0, 0, 0, 17, 0, 0, 0, 0, 0, 6, 8, 31
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/overtime/MyOTVM.swift", "Swift", 0, 0, 0, 26, 0, 0, 0, 0, 0, 6, 12, 44
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/overtime/OTRequestDetailVM.swift", "Swift", 0, 0, 0, 23, 0, 0, 0, 0, 0, 6, 9, 38
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/overtime/RequestOvertimeVM.swift", "Swift", 0, 0, 0, 29, 0, 0, 0, 0, 0, 6, 8, 43
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/overtime/RespondOTVM.swift", "Swift", 0, 0, 0, 26, 0, 0, 0, 0, 0, 6, 10, 42
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/src/viewmodel/types/StatusVM.swift", "Swift", 0, 0, 0, 19, 0, 0, 0, 0, 0, 6, 8, 33
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/ios/fyp/fyp/utils/fn.swift", "Swift", 0, 0, 0, 9, 0, 0, 0, 0, 0, 14, 6, 29
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/package-lock.json", "JSON", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/package.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/tha/Desktop/uni/uog/Project/GIT/Code/test/test.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"Total", "-", 3528, 2600, 5198, 4411, 56, 15, 6, 3, 1725, 1445, 2240, 21227
